,sentimen,tweet
1961,negatif,ada kad sembako murah tidak langsung rezim jokowi benar hargaharga bahan flora mahal arti jokowi gagal mau periode prabowo sandi
1962,negatif,masa tenang kok sebar palsu mas akhir sby tumbuh ekonomi persen bikin anjlok jadi persen jokowi
1963,negatif,masa tenang kok sebar palsu mas akhir sby berkembang ekonomi persen bikin anjlok begini persen jokowi
1964,negatif,udah ekonomi tidak tumbuh perata makin jauh eeeee timpang makin tinggi piye iki boss bacot doang
1965,negatif,udah ekonomi tidak tumbuh perata bertambah jauh eeeee berihat bertambah amat piye iki boss bacot doang
1966,positif,kira apa sampai bapak jokowi rubah kembang bukan mudah tahapantahapan besar ubah ekonomi negri jadi lebih baik menang total debat
1967,positif,kira apa kedatangan bapak jokowi rubah kembang belum mudah tahapantahapan besar ubah ekonomi negri begini lebih baik menang total debat
1968,netral,komitmen prabowosandi tak ambil gaji rupiah pilih lewat you tube
1969,netral,dedikasi prabowosandi tak ambil gaji rupiah ambil lambat you tube
1970,negatif,yernyata gin otak presiden republik indonesia pantesan kagak harga bahas mobil legend dasar goblock kamu dennysiregar
1971,negatif,yernyata arak otak presiden bangsa indonesia pantesan kagak harga bahas mobil legend dasar goblock kamu dennysiregar
1972,positif,anak muda sekarang banyak kecimpung dunia digital jokowi terus baik sistem ekonomi digital lebih baik menang total debat
1973,positif,anak awal sekarang banyak kecimpung dunia digital jokowi terus baik sistem ekonomi digital lebih baik menang total beranggarlidah
1974,negatif,satu ka prabowo selalu bilang rakyat indonesia miskin ko ngasih sumbang tau rakyat miskin terima smbngannya tertawa duku bilang ekonomi susah nyumbang gede tidak sinkron
1975,negatif,satu ka prabowo selalu bilang awam indonesia miskin ko ngasih sumbang tau rakyat miskin terima smbngannya tertawa duku bilang ekonomi susah nyumbang gede tidak sinkron
1976,positif,mantan mertua tidak bela diri mbak tabiat susah kapan prabowo ya atas penting kuasa legacy orang presiden hanya persepsi prabowo tidak pernah harga
1977,positif,mantan mertua tidak bela alas mbak tabiat menderita kapan prabowo ya atas penting kuasa legacy orang presiden hanya persepsi prabowo tidak jemah harga
1978,negatif,balada kisah mobile legend makmur rakyat prabowo digital bagus rakyat butuh swasembada pangan pangan harga jangkau kembang mobile legend gokill legends turn bro keji brutal prabowo sandi
1979,negatif,balada kisah mobile legend makmur rakyat prabowo digital bagus rakyat beranganangan swasembada pangan gizi harga jangkau kembang mobile legend gokill legends turn bro keji brutal prabowo sandi
1980,positif,bapak presiden sangat harga beda salut
1981,positif,bapak presiden sangat harga beda salut
1982,netral,jokowi paslon jokowi prabowo sandiuno adu gagas jamin partisipasi peremuan giat ekonomi masingmasing angkat ide soal dewidedi langkah pas apa lima pilpres
1983,netral,jokowi paslon jokowi prabowo sandiuno adu gagas jamin partisipasi peremuan giat ekonomi masingmasing angkat ide bertanya dewidedi langkah pas apa lima pilpres
1984,positif,harga tulus orang suami istri cinta ini salah satu alas utama pilih bapak jokowi pilpres pilih april besok
1985,positif,harga cupar orang suami istri cinta ini salah satu alas utama pilih bapak jokowi pilpres pilih april besok
1986,negatif,kalau ngomongin esports bapak jokowi sadar kalau harga build pc mahal minta ampun turunin dollar dulu coba biar anak indonesia gampang pc bagus
1987,negatif,kalau ngomongin esports bapak jokowi sadar kalau harga build pc mahal bermohon ampun turunin dollar dulu coba biar anak indonesia ampang pc bagus
1988,netral,tim prabowo sandi tlg turun harga listrik gas lpg bbm air pdam pajak motor pupuk bibit unggul bangun baik jalan daerah rusak seluruh indonesia
1989,netral,tim prabowo sandi tlg turun harga listrik gas lpg bbm air pdam pajak motor lepa bibit unggul bangun baik jalan daerah rusak seluruh indonesia
1990,negatif,terus kalo tidak mau gaji indonesia sjahtera gtu lucu ya lucu
1991,negatif,terus kalo belum mau gaji indonesia sjahtera gtu lucu ya lucu
1992,negatif,dukung jokowi pasrah ekonomi rendah karna untung buat pndukung fanatisme jokowi bukan untung buat rakyat
1993,negatif,dukung jokowi pasrah ekonomi rendah karna asian buat pndukung fanatisme jokowi bukan asian buat rakyat
1994,negatif,janji kampanye jokowi gua fatal kartu sembako murah banyak kok nyata bapak jokowi bilang duludulu harga sembako murah bukti impor terus klaim tingkat konsumsi masyarakat tidak ganggu like f terus buat apa buat kartu
1995,negatif,janji kampanye jokowi gua fatal kad sembako murah banyak bulutangkis nyata bapak jokowi bilang duludulu harga sembako murah bukti impor terus klaim tingkat konsumsi masyarakat tidak ganggu like f terus berbuat apa buat kad
1996,negatif,kecwa sbgai milenial bapak prabowo lemah bicara digital esport pasar ekonomi it berfikir nya selalu konservatif padahal dunia it depan looo bapak
1997,negatif,kecwa sbgai milenial bapak prabowo lemah berbeka digital esport pasar ekonomi it berfikir nya jemah kolot padahal dunia it depan looo bapak
1998,negatif,kalo hasil ribu hari jelas sangat perhati perintah nyata gaji cukup koar koar padahal bantu tetangga miskin tidak pernah mikir
1999,negatif,kalo hasil ribu hari jelas sangat perhati perintah nyata gaji banyak koar koar benarbenar bantu tetangga miskin tidak pernah mikir
2000,positif,ayo smart bantu koreksi baik jalan jangan olok olok infrastruktur mulai pada depan industrialisasi cipta smp seluruh indonesia yakin ekonomi indonesia maju pesat dampak seluruh indonesia jokowi
2001,positif,ayo smart bantu koreksi baik jalan jangan olok olok infrastruktur mulai pada depan industrialisasi cipta smp seluruh indonesia yakin ekonomi indonesia maju cepat dampak segenap indonesia jokowi
2002,positif,satu patahana satu oposisi satu punya data suka salah nyebut data rakyat simpati padahal suka aku apa kerja presiden belum tidak bahas esport ekonomi makro dampak mikro prabowo sandi hadir baik
2003,positif,pertama patahana satu oposisi satu punya data suka salah nyebut data rakyat baikhati benarbenar suka maine apa kerja presiden belum belum bahas esport ekonomi makro dampak mikro prabowo sandi hadir baik
2004,negatif,pantes ente jadi kampret orang ente goblok coba ente ajar tanya pakar ekonomi kasih papar jelas biar ente tau gimana cara bisnis
2005,negatif,pantes ente begini kampret orang ente ahmak coba ente ajar tanya pakar ekonomi gemar papar jelas biar ente tau gimana cara bisnis
2006,positif,moga periode dua masa perintah bapak jokowi maruf amin nu bijak subsidi harga obatx an kualitas paten banyak rakyat sakit lekas sembuh kerja lagigo
2007,positif,moga periode dua masa perintah bapak jokowi maruf amenamon nu bijak bantuan harga obatx an kualitas paten banyak rakyat membobolkan lekas kemelutturun kerja lagigo
2008,positif,gua aku janjijanji bapak prabowo ya terlalu umum tidak spesifik misal janji harga sembako murah nah mekanisme gimana kasih tau tidak cara masyarakat jadi ya masyarakat oportunis mikirnyalah apa kagak nyentuh hidup gua langsung
2009,positif,gua aku janjijanji bapak prabowo bahwasanya terlalu umum tidak spesifik misal janji harga sembako murah nah mekanisme gimana kasih tau tidak cara awam begini bahwasanya masyarakat oportunis mikirnyalah apa kagak nyentuh hidup gua langsung
2010,positif,menang indonesia menang prabowo sandy indonesia makmur daulat ekonomi pangan tps daulat negara tps
2011,positif,menang indonesia menang prabowo sandy indonesia makmur daulat ekonomi pangan tps daulat negara tps
2012,netral,ada punya tulis media apa media netral ya bukan media pro sana sini kena kuat lemah perintah bapak jokowi bidang ekonomi
2013,netral,ada punya tulis media apa media netral bahwasanya belum media pro sana sini kena jelas lemah perintah bapak jokowi bidang ekonomi
2014,positif,isu murah salah satu contoh tunjuk minim kreativitas kubu palsu fitnah pecahbelah terlalu mudah buat mentah sayang tak tahu harga partai sosmed komitmen clean clear
2015,positif,isu banyak cacat satu contoh bukti minim dayacipta benteng palsu fitnah pecahbelah terlalu mudah berbuat mentah sayang tak tahu harga jamuan sosmed dedikasi clean clear
2016,negatif,how to repair that shit dudemisal kata prabowo turun harga sembako program nya tidak disampaikantapi lihat program jokowi turun harga sembako kartu sembako murahso program siapa lebih konkret jelas kalau cuma kata semua
2017,negatif,how to repair that shit dudemisal bercakap prabowo berjatuhan harga sembako program nya belum disampaikantapi lihat program jokowi berjatuhan harga sembako kad sembako murahso program siapa lebih konkret jelas kalau cuma bercakap semua
2018,negatif,mau keluh bapak abdillah sejak presiden jokowi pacar makin tua aja tampil bijak bapak jokowi tidak pihak pacar mudah ng oceh nya bapak sandi atas masalah tua pacar syharga kosmetik mahal semua
2019,negatif,mau keluh bapak abdillah sejak presiden jokowi pacar bertambah bekas aja tampil bijak bapak jokowi belum pihak pacar mudah ng oceh nya bapak sandi atas masalah tua pacar syharga kosmetik mahal semua
2020,netral,mau nanya kan lihat prabowo ahli militer sandi ahli ekonomi tidak aku cucuk dua
2021,netral,beranganangan nanya kan intip prabowo ahli militer sandi ahli ekonomi tidak maine cucuk dua
2022,positif,beda nya masa depan bijak sby tinggal buah catat histori masa lalu jokowi beri legacy ekonomi bangun generasi lanjut
2023,positif,beda nya kala depan bijak sby berangkat buah catat histori kala lalu jokowi beri legacy ekonomi bangun generasi lanjut
2024,positif,pemimpn aktif tidak mau gaji paus fransiskus donald trump inshaa allah prabowosandi susul turn bro
2025,positif,pemimpn aktif belum mau gaji ikanpaus fransiskus donald trump inshaa allah prabowosandi susul turn bro
2026,positif,saudara bangsa tanah air bangga jadi indonesia negeri indah permai kaya ragam budaya adat istiadat kagum dunia harta tak nilai harga nilai gunung emas sekalipun
2027,positif,saudara bangsa tanah air bangga jadi indonesia negeri indah permai kaya ragam budaya adat istiadat cengang dunia harta tak nilai harga nilai gunung emas sekalipun
2028,negatif,terus kamu mau nudih fitnah pqk jokowi yaawoiigak mikir ente hidup kasih makan anak bini fan hidup kluarga ente semua gaji uang rakyatkrja ente cuma teriak bain si bos tnpa mikir reputasi hasil kerja halal apa haram ente embat
2029,negatif,terus kamu mau nudih fitnah pqk jokowi yaawoiigak mikir ente hidup kasih gizi anak bini fan hidup kluarga ente semua gaji uang rakyatkrja ente cuma berkaokkaok asli si bos tnpa mikir reputasi hasil kerja halal apa haram ente embat
2030,negatif,haha dungu lu prabowo mah ikhlas gaji aja beri negara bila pilih
2031,negatif,haha ahmak lu prabowo mah ikhlas gaji aja beri negara bila pilih
2032,netral,prabowo janji tumbuh ekonomi rizal ramli jelas cara lewat tirtoid cc ramli rizal
2033,netral,prabowo janji tumbuh ekonomi rizal ramli jelas bagaimana lambat tirtoid cc ramli rizal
2034,negatif,jokowi punya sejarah tidak hapus contoh naikin listrik sembako bbm gaji pns cuma naik jelas pilpres kali tidak dtg k acara pbb sebut sama menteri presiden grusak grusuk janji membebaskn abubakar baasyir malah gajd asn jual beli jabat kasus novel
2035,negatif,jokowi ada bersejarah tidak hapus contoh naikin listrik sembako bbm gaji pns cuma bangun jelas pilpres kali tidak dtg k acara pbb bercakap kayak menteri presiden grusak grusuk janji membebaskn abubakar baasyir malah gajd asn jual beli jabat kasus novel
2036,positif,presiden jokowi bijak anggar kue bangun ekonomi lebih rata beliau kurang subsidi penting ekonomi lebih fundamental infrastruktur cost
2037,positif,daftarpresidenamerikaserikat jokowi bijak anggar kue bangun ekonomi lebih rata beliau kurang bantuan menonjol ekonomi lebih asas infrastruktur cost
2038,netral,dukung prabowo dahlan iskan sebut jokowi gagal penuh janji bidang ekonomi cc ramli rizal
2039,netral,dukung prabowo dahlan iskan sebut jokowi gagal penuh janji bidang ekonomi cc ramli rizal
2040,negatif,lihat awal perintah bapak sby tahun tumbuh ekonomi alami yangenggembirakan naik nah jokowi janji nyata simpul asal buat janji tidak capai alas ekonomi makro
2041,negatif,lihat awal perintah bapak sby tahun tumbuh ekonomi alam yangenggembirakan naik nah jokowi janji nyata simpul asal buat janji belum capai alas ekonomi makro
2042,netral,prabowo ekonomi republik indonesia salah arah salah presidenpresiden jokowi
2043,netral,prabowo ekonomi bangsa indonesia salah arah salah presidenpresiden jokowi
2044,positif,menang total debat lihat jelas debat akhir jokowi sangat kuasa jalan debat beliau tegas lawa ekonomi makro mikro
2045,positif,larang genap beranggarlidah intip jelas beranggarlidah akhir jokowi sangat kuasa arus debat beliau benarbenar lawa ekonomi makro mikro
2046,negatif,orang presiden anggap main bocah solusi ekonomi nasional waktu habis jokowi
2047,negatif,orang presiden anggap main bocah solusi ekonomi nasional kala bakda jokowi
2048,netral,prabowosandiaga janji tak ambil gaji mampu ekonomi
2049,netral,prabowosandiaga janji belum ambil gaji berdaya ekonomi
2050,positif,menang total debat jokowi pasu digital ekonomi lalu anak muda kembang teknologi gabung hasil tani tani maupun ikan lebih luas jual konsumen
2051,positif,larang genap debat jokowi pasu digital ekonomi lalu anak awal kembang teknologi gabung aksi tani tani maupun ikan lebih luas jual konsumen
2052,positif,terima kasih bapak jokowi pimpin satu periode indonesia bartambah maju coblos jokowi amin aku cinta indonesia nkri pancasila harga mati
2053,positif,terima kasih bapak jokowi pimpin satu periode indonesia bartambah maju coblos jokowi amin maine cinta indonesia nkri pancasila harga mati
2054,negatif,ngajarin ekonomi mikro makro raja bisnis lupa bapak prabowo bang sandi usaha top
2055,negatif,ngajarin ekonomi mikro makro raja bisnis lupa bapak prabowo bang sandi usaha top
2056,netral,prabowo justru nilai kondisi sebut bukan salah jokowi presiden salah presidenpresiden belum debat capres prabowo salah presiden jokowi kait kondisi ekonomi lewat serujinews
2057,netral,prabowo justru markah kondisi bercakap bukan cacat jokowi presiden salah presidenpresiden belum debat capres prabowo salah presiden jokowi bercangkuk kondisi ekonomi lewat serujinews
2058,positif,jokowi baik ekonomi indonesia raya si sandi gelut ekonomi bu mia beda kelas bangaatt
2059,positif,jokowi baik ekonomi indonesia raya si sandi gelut ekonomi dame mia beda belajar bangaatt
2060,netral,ogah ambil gaji presiden intip harta kaya prabowosandiaga besar hasil republik indonesia
2061,netral,ogah ambil gaji daftarpresidenamerikaserikat intip ciri kaya prabowosandiaga besar hasil republik indonesia
2062,netral,prabowosandi janji tak ambil gaji menang pilpres
2063,netral,prabowosandi janji tak ambil gaji larang pilpres
2064,positif,esport buming jadi hobi tanding banyak negara bahkan asi games asean games tanya millenial banget lu bicara perata sejahtera calon bagi elite gaji karyawannya katung jokowi praktek tanya
2065,positif,esport buming jadi animo tanding banyak negara bahkan asi games asean games tanya millenial banget lu berbeka perata sejahtera bakal bagi elite gaji karyawannya katung jokowi praktek tanya
2066,positif,garis besar jokowi tanya ekonomi digital dalam bisnis games buat game main game kalau lbh simplenya sering buka playstore ekonomi digital lain banyak bapak jokowi hnya mnyebut salah satu
2067,positif,garis besar jokowi tanya ekonomi digital dalam bidang games berbuat game main game kalau lbh simplenya benarbenar buka playstore ekonomi digital lain banyak bapak jokowi hnya mnyebut salah satu
2068,negatif,santun kalo tumbuh ekonomi buat apa
2069,negatif,beradab kalo tumbuh ekonomi buat apa
2070,positif,tidak penting soal lapar penting bagaimana perintah jamin harga bahan baku dippasaran
2071,positif,belum penting bertanya lapar penting bagaimana perintah jamin harga bahan baku dippasaran
2072,negatif,gaji peser tak ambil ambil balik modal bayar hutang prabowo t ya keuntungam sekian t wooooii lelembut rakyat indonesia tidak bodoh dukung juta umat
2073,negatif,gaji peser belum ambil ambil balik modal bayar berutang prabowo t bahwasanya keuntungam sekian t wooooii lelembut rakyat indonesia tidak bodoh dukung juta umat
2074,negatif,debat prabowo mau ajar ekonomi tiongkok lupa kalau kampret benci china author mora sifudan debat caprescawapres malam prabowo usul indonesia
2075,negatif,debat prabowo mau ajar ekonomi tiongkok lupa kalau kampret benci cathay author mora sifudan beranggarlidah caprescawapres malam prabowo usul indonesia
2076,positif,mau harga bahan pokok jangkau tenaga medis pasien baik sejahtera guru honorer mudah lapang kerja tusuk prabowo sandiuno its time we have a president who is proud to stand up for people debat great campaign of prabowo
2077,positif,beranganangan harga bahan pokok jangkau aktivitas medis pasien baik sejahtera guru honorer mudah besar bekerja camuk prabowo sandiuno its time we have a president who is proud to stand up for people debat great campaign of prabowo
2078,positif,
2079,positif,
2080,positif,bukan kata bukan ekonomi makro bos jangan jadi alas nyata tumbuh ekonomi cuma kok rendah ya memang ekonomi makro nah jokowi gagal nih kelola ekonomi makro ya kan nya ganti
2081,positif,belum kata bukan ekonomi makro bos jangan jadi alas nyata tumbuh ekonomi cuma kok rendah ya memang ekonomi makro nah jokowi gagal nih kelola ekonomi makro ya kan nya ganti
2082,netral,debat tadi malam capres nomor urut prabowo sempat tutur ekonomi indonesia salah arah tanda alir kaya luar negeri temu sesuai nyata ikut
2083,netral,beranggarlidah tadi malam capres nomor mengurut prabowo sempat tutur ekonomi indonesia salah arah tanda alir kaya jangan negeri temu sesuai nyata ikut
2084,negatif,nama aja wowo tuding sby balik semua salah ekonomi indonesia jokowi teguh salah sby jangan dengerlah si wowo
2085,negatif,nama aja wowo tuding sby balik semua cacat ekonomi indonesia jokowi berkeras salah sby jangan dengerlah si wowo
2086,negatif,rakyat butuh fundamental ekonomiyaitu pangan sandang papanbukan digital model mobile legendtimeout for citra
2087,negatif,awam butuh fundamental ekonomiyaitu pangan sandang papanbukan digital model mobile legendtimeout for citra
2088,netral,tanya soal esports jokowi prabowo minta sandiaga jawab idn times jokowi tanya soal ekonomi digital esport prabowo
2089,netral,bertanya soal esports jokowi prabowo minta sandiaga jawab idn times jokowi tanya soal ekonomi digital esport prabowo
2090,negatif,adegan iconik debat prabowo ekonomi puruk elite kuasa nikmat kaya bangsa kyai ma apa bapak masuk prabowo ya oalahselama prabowo ngomongin diri sendiri hehehe salah sby
2091,negatif,adegan iconik debat prabowo ekonomi puruk elite kuasa nikmat banyak bangsa kyai ma apa bapak masuk prabowo ya oalahselama prabowo ngomongin diri sendiri hehehe salah sby
2092,positif,percaya prabowo sandiuno tlh trbukti hidup mapan hormat sangkin mapan trhormatnya khidupn gaji tak brniat ambil jadi capres bukan mncari kaya msyarakt indonesia mapan hasil sprti keji brutal
2093,positif,percaya prabowo sandiuno tlh trbukti hidup mapan hormat sangkin mapan trhormatnya khidupn gaji tak brniat ambil begini capres belum mncari banyak msyarakt indonesia mapan hasil sprti keji brutal
2094,negatif,tidak nyambung jokowi tidak nyimak masalah game online udah jawab sandiaga uno sambung prabowo masalah game online cuma kecil perlu sekarang lapang kerja tingkat sejahtera tani turun harga kamu tonton rekamany
2095,negatif,tidak nyambung jokowi tidak nyimak gangguan game online udah jawab sandiaga uno membandut prabowo masalah game online cuma kecil perlu ada lapang kerja tingkat sejahtera tani turun harga kamu tonton rekamany
2096,negatif,jangan main fitnah gtu donggausah lihat tangan kaki kalian semua dungu getar takut dengar pilih guru pilih bapak prabowo kalian kan dukung ratus orang pengaruh indonesiamengapa takut orang guru ngaji uas
2097,negatif,jangan main fitnah gtu donggausah lihat tangan kaki kalian keseluruhan dungu getar cemashati dengar pilih guru pilih bapak prabowo kalian kan dukung ratus orang pengaruh indonesiamengapa takut orang guru ngaji uas
2098,positif,janji manis pilpres pks menang bebas pajak kendara prabowo sandi menang gaji kerja rakyat miskin jokowi menang anggur gaji bagaimana kalau menang semua
2099,positif,janji manis pilpres pks larang bebas pajak kendara prabowo sandi menang gaji kerja rakyat miskin jokowi menang anggur gaji bagaimana kalau menang semua
2100,positif,industri kecil apa jadi topang ekonomitidak bengkalai industri blum saing karna infrastruktur tinggal jauhmakanya adaa prioritas bangun tidak sekaligussemua tahap hasil baik
2101,positif,industri kecil apa jadi bantuan ekonomitidak bengkalai industri blum saing karna asas tinggal jauhmakanya adaa prioritas bangun tidak sekaligussemua tahap aksi baik
2102,negatif,sayang sekali bapak jokowi tidak bahas ekonomi digital guna multifungi ektp
2103,negatif,sayang sekali bapak jokowi tidak bahas ekonomi digital guna multifungi ektp
2104,negatif,adegan iconik debat prabowo ekonomi puruk elite kuasa nikmat kaya bangsa kyai ma apa bapak masuk prabowo ya oalahselama prabowo ngomongin diri sendiri hehehe
2105,negatif,adegan iconik debat prabowo ekonomi puruk elite kuasa kegembiraan banyak bangsa kyai ma apa bapak ke prabowo ya oalahselama prabowo ngomongin diri sendiri hehehe
2106,negatif,kata prabowo harga tani naik harga konsumen murah tanya tutup rugi negara dapat uang darimana masak iya prinsip dagang beli mahal jual murah sama aja hoaks wkwk tidak nama dagang beli mahal jual murah hehe
2107,negatif,kata prabowo harga tani naik harga konsumen murah tanya tutup rugi negara ada uang darimana masak iya alasan dagang beli mahal jual murah sama aja hoaks wkwk tidak nama bisnis beli mahal jual murah hehe
2108,positif,soal manfaat negara apa ndakurusan penting kalian kerja bagus gaji gede happy duit banyak hati happy pikir buka invest tuh duit jadi usaha padat karya buka lap kerja sekali sedekah kaum marjinal selamat juang
2109,positif,bertanya manfaat negara apa ndakurusan menonjol kalian kerja bagus gaji gede happy duit banyak hati happy pikir buka invest tuh duit jadi eksploit padat aktualisasi buka lap bekerja sekali sedekah kaum marjinal penyelamat juang
2110,positif,bukti ikhlas abdi rakyat bangsa negara rela wakaf jiwa raga harta pikir pamrih jgnkan lainrela tidak terima gaji presiden wapres masyaa allahinilah pimpin tunggu slm insyaa allah berkahaamiin prabowo sandiuno
2111,positif,bukti ikhlas abdi rakyat bangsa keadaan rela wakaf jiwa bakul harta pikir pamrih jgnkan lainrela tidak terima gaji presiden wapres masyaa allahinilah pimpin menahan slm insyaa allah berkahaamiin prabowo sandiuno
2112,negatif,kalo kata bapak wowo jokowi tidak salah kok salah tu sby soal buat arah ekonomi jadi ikut salah salah sby
2113,negatif,kalo bercakap bapak wowo jokowi belum salah bulutangkis salah tu sby soal buat arah ekonomi jadi ikut salah salah sby
2114,negatif,jokowi pinter ngeles gagal bangun ekonomi pakai alas ekonomi makro bro sekarang masalah nya tumbuh ekonomi rendah stuck kok pakai alas ekonomi makro emang jaman presiden nya bukan ekonomi makro
2115,negatif,jokowi pinter ngeles gagal bangun ekonomi memakai alas ekonomi makro bro ada masalah nya tumbuh ekonomi rendah stuck bulutangkis pakai alas ekonomi makro emang jaman daftarpresidenamerikaserikat nya bukan ekonomi makro
2116,netral,menang prabowosandi tak ambil gaji
2117,netral,menang prabowosandi tak ambil gaji
2118,negatif,strategi cebong gampang riak orang palsu bilang orang pesimis prabowo sandi optimis ngeles ekonomi makro lah apa lah zaman bapak sby arti bukan ekonomi makro ya listrik murah kok harga sembako murah kok bangun banyak
2119,negatif,strategi cebong gampang riak bendahidup palsu bilang orang pesimis prabowo sandi optimis ngeles ekonomi makro lah apa lah zaman bapak sby arti belum ekonomi makro bahwasanya listrik banyak bulutangkis harga sembako murah kok bangkit banyak
2120,negatif,bapak prabowo aja bilang hancur ekonomi gara pimpin dahulu ya hitung aja proporsional masing pimpin dahulu kuasa berapa lama ya orde baru sekarang lu minta order baru mimpin sehat kaw bambanggg
2121,negatif,bapak prabowo aja bilang hancur ekonomi gara bimbing dahulu ya hitung aja proporsional masing pimpin dahulu kuasa berapa lama ya orde baru sekarang lu bermohon arahan baru mimpin sehat kaw bambanggg
2122,negatif,udah miskin mentalmiskin hartamiskin harga dirimiskin ilmu mati aja kampret tuh wkwk
2123,negatif,udah miskin mentalmiskin hartamiskin harga dirimiskin ilmu mati aja kampret tuh wkwk
2124,negatif,nama aja wowo salah bowo malah kata bangun ekonomi indonesia salah arah tak lepas andil presidenpresiden jokowi jokowi tasyashee salah sby jangan dengerlah si wowo
2125,negatif,nama aja wowo cacat bowo bahkan kata bangun ekonomi indonesia salah arah belum lepas andil presidenpresiden jokowi jokowi tasyashee salah sby jangan dengerlah si wowo
2126,positif,apa dutarakan bapak sandi drasakan masyarakat bapak jkw ngeles bijak beliau awal perintah ekonomi mikro makro utara bapak sandi bapak jkw nya tidak nangkep
2127,positif,apa dutarakan bapak sandi drasakan masyarakat bapak jkw ngeles bijak beliau awal perintah ekonomi mikro makro utara bapak sandi bapak jkw nya tidak nangkep
2128,netral,belum capres nomor urut prabowo subianto sebut salah ekonomi indonesia jadi bukan semata salah calon presiden tahana jokowi salah presidenpresiden dahulu
2129,netral,belum capres nomor mengurut prabowo subianto bercakap cacat ekonomi indonesia begini bukan semata cacat calon daftarpresidenamerikaserikat tahana jokowi salah presidenpresiden dahulu
2130,netral,perlu ingat dasar negara ideologi pancasaila nkri bhineka tunggal ika uud final harga mati tidak ganggu gugat jokowi
2131,netral,perlu ingat dasar negara ideologi pancasaila nkri bhineka tunggal ika uud final harga mati tidak ganggu gugat jokowi
2132,negatif,anak suruh main calon kerja kasih kartu anggur kasih gaji tka kasih kerja mantull
2133,negatif,anak suruh main calon bekerja gemar kad anggur kasih gaji tka kasih kerja mantull
2134,negatif,nama aja wowo salah tidak langsung bowo tuding perintah era sby lama tahun turut dosa atas kondisi ekonomi jokowi fearlessdiva salah sby jangan dengerlah si wowo
2135,negatif,nama aja wowo cacat tidak langsung bowo tuding perintah era sby lama tahun turut dosa atas kondisi ekonomi jokowi fearlessdiva cacat sby jangan dengerlah si wowo
2136,positif,pengaruh gblk game peluang bisnis cipta lapang kerja jepang game jadi salah satu gerak ekonomi negara ambil pajak lumayan
2137,positif,pengaruh gblk game peluang bidang cipta lapang kerja jepang game jadi salah pertama beranjak ekonomi keadaan ambil pajak lumayan
2138,netral,jokowi serang sandiaga ekonomi makro tidak dasar keluh ibu ibu
2139,netral,jokowi serang sandiaga ekonomi makro tidak dasar keluh ibu ayah
2140,negatif,tolol lap nih si mira projoekonomi bangsa kok lari gamehancur generasi klok model kayak ginipantas indonesia ekonomi berkutet
2141,negatif,tolol gosok nih si mira projoekonomi bangsa kok bolos gamehancur generasi klok model kayak ginipantas indonesia ekonomi berkutet
2142,positif,jujur aja ya bapak prabowo bapak baru koar sekarang nyapres tidak ngambil gaji rupiah aku dah kerja tahun lebih loh tidak pernah aku ambil gaji rupiah bapak jokowi tetap baik menang total debat maju
2143,positif,jujur aja bahwasanya bapak prabowo bapak baru koar sekarang nyapres tidak ngambil gaji rupiah aku dah kerja golongan lebih loh tidak jemah aku ambil gaji rupiah bapak jokowi tetap baik menang total debat maju
2144,negatif,bahas ekonomi kelas wakil tidak faham ekonomi mikro temu sandi memang jelas pandang politik nya jadi jelas pandang nya padahal kalo bicara uang ribu dapet aja udah nipu tdl rakyat miskin watt tidak pernah naik sandi bohong
2145,negatif,bahas ekonomi kelas wakil belum faham ekonomi mikro temu sandi memang jelas pandang politik nya jadi jelas beranggapan nya padahal kalo berbeka uang ribu dapet aja udah nipu tdl rakyat miskin watt belum pernah naik sandi bohong
2146,positif,ayo k tps tusuk prabowo sandi makin kinclong hati rakyat terus capres cawapresx tidak ambil gajinyaaaa lho serahkn k fakir miskin kaum duafa ingat tps tusuk yaaaaadebat pamugkas tadi kan paslon prabowo sandi
2147,positif,ayo k tps tusuk prabowo sandi makin kinclong hati awam betulbetul capres cawapresx belum ambil gajinyaaaa lho serahkn k fakir miskin kaum duafa ingat tps tusuk yaaaaadebat pamugkas saja kan paslon prabowo sandi
2148,negatif,rossi percuma kamu cepat kalau negara kamu miskin harga pangan mahal listrik mahal nyari kerja susah aman hancur ujar presiden italia prabowo musolini
2149,negatif,rossi cumacuma kamu cepat kalau keadaan kamu miskin harga pangan mahal listrik mahal nyari kerja menderita aman hancur ujar presiden italia prabowo musolini
2150,netral,tang pilpres prabowosandi tak ambil gaji prabowo sandi
2151,netral,tang pilpres prabowosandi tak ambil gaji prabowo sandi
2152,netral,janji byr pajak tunjuk warga negara baik taat hukum
2153,netral,janji byr pajak tunjuk warga keadaan baik akur hukum
2154,netral,berkat jokowi rakyat dalam akhir punya akses ekonomi mudah menang total debat
2155,netral,berkat jokowi rakyat dalam akhir punya akses ekonomi mudah menang total debat
2156,positif,the great closing statement from the next indonesian leaders prabowo sandiuno komitmen dua tidak ambil gaji rupiah dapat amanah
2157,positif,the great closing statement from the next indonesian leaders prabowo sandiuno komitmen dua belum ambil gaji rupiah dapat amanah
2158,negatif,kartu jokowi bukti jokowi gagal gagal stabil harga cenderung mahal kartu sembako murah gagal sedia lapang kerja keluar kartu prakerja gagal sedia didik jangkau muncul kartu pintar april prabowo sandi
