,sentimen,tweet
1970,negatif,yernyata hanya segini otak presiden republik indonesia pantesan kagak dihargai bahasnya mobil legend dasar goblock kamu dennysiregar
1971,negatif,yernyata cuma segini otak presiden republik indonesia pantesan kagak dihargai bahasnya mobil legend dasar goblock kamu dennysiregar
1972,positif,anak muda sekarang banyak sudah berkecimpung dalam dunia digital maka jokowi terus akan memperbaiki sistem ekonomi digital agar lebih baik lagi menang total debat
1973,positif,anak muda ada banyak pernah berkecimpung dalam dunia digital akibatnya jokowi betulbetul akan memperbaiki acang ekonomi digital agar lebih baik lagi menang genap debat
1974,negatif,satu lagi ka prabowo selalu bilang rakyat indonesia miskin tapi ko bisa ngasih sumbangan dan sudah tau rakyatnya miskin kenapa masih diterima smbngannya tertawa pendukunya bilang ekonomi susah tapi bisa nyumbang gede tidak sinkron
1975,negatif,pertama lagi ka prabowo selalu bilang awam indonesia miskin meskipun ko bisa ngasih sumbangan dan pernah tau rakyatnya miskin kenapa baru diterima smbngannya bergembira pendukunya bilang ekonomi susah meskipun berupaya nyumbang besar tidak sinkron
1976,positif,mantan mertuanya tidak bisa membela diri mbak tabiat itu susah sampai kapanpun prabowo ya akan seperti itu di atas kepentingan kekuasaan maka legacy seorang presiden hanyalah persepsi dan prabowo tidak akan pernah menghargai hal itu
1977,positif,mantan mertuanya belum bisa aids alas mbak kebiasaan itu menderita sampai kapanpun prabowo ya akan kayak itu atas atas faedah kekuasaan maka legacy individu presiden hanyalah persepsi dan prabowo tidak akan pernah menghargai hal itu
1978,negatif,balada kisah antara mobile legend dan kemakmuran rakyat prabowo digital itu bagus tapi rakyat kita butuh swasembada pangan pangan dalam harga terjangkau mengembangkan mobile legend gokill legends turn bro keji dan brutal prabowo sandi
1979,negatif,balada kisah antara mobile legend dan kemakmuran awam prabowo digital itu bagus tapi rakyat kita butuh swasembada gizi pangan dalam harga terjangkau mengembangkan mobile legend gokill legends turn bro keji dan brutal prabowo sandi
1980,positif,bapak presiden sangat menghargai perbedaan saya salut
1981,positif,bapak presiden sangat menghargai beda saya salut
1982,netral,jokowi paslon jokowi dan prabowo sandiuno beradu gagasan untuk menjamin partisipasi peremuan dalam kegiatan ekonomi masingmasing mengangkat ide soal dewidedi dan langkah pas apa itu kelima pilpres
1983,netral,jokowi paslon jokowi dan prabowo sandiuno beradu gagasan untuk menjamin partisipasi peremuan dalam aktivitas ekonomi masingmasing mengangkat anggaran soal dewidedi dan langkah kelulusan apa itu kelima pilpres
1984,positif,penghargaan tulus seorang suami terhadap istri tercinta inilah salah satu alasan utama saya memilih bapak jokowi pada pilpres dan akan memilihnya lagi pada april besok
1985,positif,penghargaan cupar individu laki terhadap istri tercinta inilah cacat satu alasan primer saya memilih bapak jokowi pada pilpres dan akan memilihnya lagi atas april besok
1986,negatif,kalau ngomongin esports seharusnya bapak jokowi sadar kalau harga build pc mahalnya minta ampun turunin dollar dulu coba biar anak indonesia gampang dapat pc bagus
1987,negatif,kalau ngomongin esports seharusnya bapak jokowi sadar kalau harga build pc mahalnya bermohon ampun turunin dollar dulu anju biar anak indonesia gampang ada pc bagus
1988,netral,tim prabowo sandi tlg turunkan harga listrik gas lpg bbm air pdam pajak motor pupuk bibit unggul bangun dan perbaiki jalan di daerah rusak di seluruh indonesia
1989,netral,kelompok prabowo sandi tlg turunkan harga listrik gas lpg bbm air pdam pajak motor pupuk bibit berpangkat bangkit dan perbaiki jalan atas daerah rusak di segenap indonesia
1990,negatif,terus kalo tidak mau digaji indonesia ini bisa sjahtera gtu lucu ya lucu
1991,negatif,betulbetul kalo tidak mau digaji indonesia ini berupaya sjahtera gtu jenaka bahwasanya lucu
1992,negatif,pendukung jokowi pasrah terhadap ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan menguntungkan buat rakyat
1993,negatif,pendukung jokowi pasrah dari ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan berfaedah buat rakyat
1994,negatif,tapi janji kampanye jokowi menurut gua fatal adalah kartu sembako murah kenapa banyak kok pernyataan bapak jokowi bilang duludulu bahwa harga sembako kita murah buktinya impor terus dan klaim tingkat konsumsi masyarakat tidak terganggu like f terus buat apa buat kartu
1995,negatif,tapi janji kampanye jokowi akur gua fatal adalah kad sembako banyak kenapa banyak kok alasan bapak jokowi bilang duludulu bahwa harga sembako america banyak buktinya impor betulbetul dan klaim tingkat konsumsi awam belum terganggu like f terus buat apa buat kad
1996,negatif,saya kecwa sbgai milenial bapak prabowo lemah bicara digital esport pasar ekonomi it dia berfikir nya selalu konservatif padahal dunia it di depan kita looo bapak
1997,negatif,saya kecwa sbgai milenial bapak prabowo lemah berbeka digital esport pasar ekonomi it dia berfikir nya jemah kolot padahal dunia it di depan america looo bapak
1998,negatif,kalo penghasilan ribu perhari itu sudah jelas sangat di perhatikan pemerintah tapi nyatanya gajinya sudah cukup masih berkoar koar padahal bantu tetangga miskin tidak pernah mikir
1999,negatif,kalo penghasilan ribu perhari itu pernah jelas sangat atas perhatikan pemerintah tapi nyatanya gajinya sudah banyak masih berkoar koar padahal bantu daerah miskin belum jemah mikir
2000,positif,ayo smart bantu mengoreksi dan memperbaiki sudah berjalan jangan mengolok olok infrastruktur sudah mulai memadai kedepan jika industrialisasi tercipta smp ke seluruh indonesia saya yakin ekonomi indonesia maju pesat berdampak bagi seluruh indonesia jokowi
2001,positif,ayo smart bantu mengoreksi dan membarui sudah berjalan jangan mengolok olok asas sudah mulai banyak kedepan jika industrialisasi tercipta smp ke seluruh indonesia maine yakin ekonomi indonesia maju pesat berdampak bagi seluruh indonesia jokowi
2002,positif,satu patahana satu oposisi satu punya data tapi suka salah nyebut data agar rakyat simpati padahal suka aku apa dikerjakan oleh presiden sebelumnya tidak guna bahas esport ekonomi makro itu berdampak ke mikro prabowo sandi hadir untuk memperbaiki itu
2003,positif,pertama patahana pertama oposisi satu punya data meskipun berkenan salah nyebut data agar rakyat baikhati padahal suka maine apa dikerjakan dengan presiden sebelumnya tidak guna bahas esport ekonomi makro itu berdampak ke mikro prabowo sandi hadir untuk membarui itu
2004,negatif,pantes ente jadi kampret orang ente goblok coba ente belajar lagi tanya ke pakar ekonomi tapi kasih pemaparan jelas biar ente tau gimana caranya berbisnis
2005,negatif,pantes ente begini kampret orang ente goblok coba ente belajar lagi bertanya ke mahir ekonomi meskipun gemar gambaran jelas ada ente tau gimana caranya berbisnis
2006,positif,semoga di periode kedua masa pemerintahan bapak jokowi dan maruf amin nu ada kebijakan untuk mensubsidi harga obatx an berkualitas paten agar banyak rakyat sakit seperti saya bisa lekas sembuh dan bekerja lagigo
2007,positif,semoga atas periode kedua masa pemerintahan bapak jokowi dan maruf amenamon nu ada kebijakan untuk mensubsidi harga obatx an berkualitas paten agar banyak rakyat sakit seperti saya berupaya cepat sembuh dan bekerja lagigo
2008,positif,gua juga akui janjijanji bapak prabowo ya terlalu umum tidak spesifik misal janji harga sembako murah nah ini mekanismenya gimana dikasih tau tidak caranya ke masyarakat jadi ya untuk masyarakat oportunis mikirnyalah apaan ini kagak nyentuh kehidupan gua langsung
2009,positif,gua juga akui janjijanji bapak prabowo bahwasanya amat umum belum spesifik andai janji harga sembako banyak nah ini mekanismenya gimana dikasih tau tidak caranya ke awam begini bahwasanya untuk awam oportunis mikirnyalah apaan ini kagak nyentuh kehidupan gua betulbetul
2010,positif,kemenangan indonesia adalah kemenangan prabowo sandy indonesia makmur kedaulatan ekonomi pangan hanya dengan tps kedaulatan negara hanya dengan tps
2011,positif,kemenangan indonesia adalah keberhasilan prabowo sandy indonesia makmur keagungan ekonomi pangan cuma dengan tps kedaulatan keadaan cuma dengan tps
2012,netral,adakah punya tulisan dari media atau apapun itu medianya netral ya bukan media pro sana sini mengenai kekuatan dan kelemahan pemerintahan bapak jokowi di bidang ekonomi
2013,netral,adakah punya penulisan dari media alias apapun itu medianya netral ya bukan media pro sana disini mengenai dayausaha dan kelemahan pemerintahan bapak jokowi atas bidang ekonomi
2014,positif,isu murahan salah satu contoh menunjukkan minimnya kreativitas kubu palsu fitnah dan pecahbelah terlalu mudah dibuat mentah sayangnya saya tak tahu harga partai sosmed pada berkomitmen di clean dan clear
2015,positif,bercetak murahan salah satu contoh menunjukkan minimnya kreativitas benteng imitatif fitnah dan pecahbelah amat mudah dibuat kasar sayangnya saya tak tahu harga partai sosmed pada berkomitmen atas clean dan clear
2016,negatif,how to repair that shit dudemisal kata prabowo saya akan menurunkan harga sembako tapi program nya tidak disampaikantapi lihat program jokowi menurunkan harga sembako dengan kartu sembako murahso program siapa lebih konkret dan jelas kalau cuma berkata saya akan semua bisa
2017,negatif,how to repair that shit dudemisal bercakap prabowo maine akan mencengkelong harga sembako tapi program nya tidak disampaikantapi intip program jokowi menurunkan harga sembako dengan kartu sembako murahso program identitas lebih konkret dan jelas kalau cuma bercakap saya akan keseluruhan bisa
2018,negatif,saya juga mau mengeluh bapak abdillah sejak presiden jokowi pacar saya makin tua aja penampilannya kebijakan bapak jokowi tidak berpihak kepada kami lagi pacaran mudah ok ng oceh nya bapak sandi bisa mengatasi masalah penuaan pacar syharga kosmetik mahal semua
2019,negatif,saya agak beranganangan berkeluh bapak abdillah sejak daftarpresidenamerikaserikat jokowi pacar maine bertambah bekas aja penampilannya kebijakan bapak jokowi belum berpihak kepada kami lagi asmara mudah ok ng oceh nya bapak sandi berupaya mengatasi masalah penuaan pacar syharga hiasan mahal semua
2020,netral,mau nanya kan kulihat prabowo itu ahli militer dan sandi ahli ekonomi boleh tidak aku cucuk duanya
2021,netral,beranganangan nanya kan kulihat prabowo itu ahli militer dan sandi ahli ekonomi boleh tidak maine cucuk duanya
2022,positif,perbedaan nya di masa depan adalah kebijakan sby tinggallah hanya sebuah catatan histori di masa lalu sedangkan jokowi memberikan legacy ekonomi dan pembangunan untuk generasi selanjutnya
2023,positif,beda nya atas kala depan adalah kebijakan sby tinggallah cuma sebuah catatan histori di kala balik baru jokowi memberikan legacy ekonomi dan pembangunan untuk generasi bahkan
2024,positif,saat ini hanya pemimpn aktif tidak mau di gaji paus fransiskus dan donald trump inshaa allah prabowosandi menyusul turn bro
2025,positif,saat ini cuma pemimpn aktif belum mau atas gaji paus fransiskus dan donald trump inshaa allah prabowosandi menyusul turn bro
2026,positif,saya dan saudara saya sebangsa dan setanah air juga bangga menjadi indonesia negeri indah permai kaya ragam budaya adat istiadat dikagumi dunia harta tak ternilai harganya walau dinilai dengan segunung emas sekalipun
2027,positif,saya dan saudara saya sebangsa dan setanah air juga bangga berbuah indonesia beradab indah asri banyak ragam budaya adat istiadat dikagumi dunia harta belum ternilai harganya walau dinilai dengan segunung emas sekalipun
2028,negatif,terus kamu mau nudih fitnah dari pqk jokowi yaawoiigak mikir ente hidupi kasih makan anak binimu fan hidupi kluarga ente semua dari gaji uang rakyatkrja ente cuma teriak demi belain si bosmu tnpa mikir reputasi hasil kerja halal apa haram ente embat
2029,negatif,terus kamu mau nudih fitnah dari pqk jokowi yaawoiigak mikir ente hidupi gemar gizi anak binimu fan hidupi kluarga ente keseluruhan dari gaji penukar rakyatkrja ente cuma teriak demi belain si bosmu tnpa mikir reputasi hasil bekerja absah apa haram ente embat
2030,negatif,haha dungu lu prabowo mah ikhlas gaji aja diberikan kepada negara bila terpilih
2031,negatif,haha ahmak lu prabowo mah ikhlas gaji aja diberikan kepada keadaan bila terpilih
2032,netral,prabowo janji pertumbuhan ekonomi rizal ramli jelaskan caranya lewat tirtoid cc ramli rizal
2033,netral,prabowo janji pertumbuhan ekonomi rizal ramli jelaskan caranya lambat tirtoid cc ramli rizal
2034,negatif,jokowi juga punya sejarah tidak bisa di hapus contoh naikin listrik sembako bbm gaji pns cuma naik itu pun jelas pilpres kali tidak dtg k acara pbb di sebut sama menterinya presiden grusak grusuk janji membebaskn abubakar baasyir malah gajd asn jual beli jabatan kasus novel dll
2035,negatif,jokowi agak punya bersejarah belum bisa di hapus contoh naikin elektrik sembako bbm gaji pns cuma naik itu pun jelas pilpres kali belum dtg k acara pbb atas bercakap kayak menterinya presiden grusak grusuk janji membebaskn abubakar baasyir malah gajd asn jual beli benteng kasus novel dll
2036,positif,presiden jokowi kebijakannya dalam anggaran kue pembangunan ekonomi lebih merata beliau mengurangi subsidi untuk kepentingan ekonomi lain lebih fundamental yaitu infrastruktur cost
2037,positif,daftarpresidenamerikaserikat jokowi kebijakannya dalam anggaran kue kelembagaan ekonomi lebih merata beliau mengurangi bantuan untuk faedah ekonomi alternatif lebih asas yaitu asas cost
2038,netral,dukung prabowo dahlan iskan sebut jokowi gagal penuhi janjinya di bidang ekonomi cc ramli rizal
2039,netral,dukung prabowo dahlan iskan bercakap jokowi gagal penuhi janjinya atas bidang ekonomi cc ramli rizal
2040,negatif,jika di lihat di awal pemerintahan bapak sby tahun pertumbuhan perekonomian kita mengalami hal yangenggembirakan yaitu naik nah jokowi janji nyatanya ini bisa di simpulkan dia asal buat janji ketika tidak tercapai alasan ekonomi makro
2041,negatif,jika di intip di awal pemerintahan bapak sby tahun pertumbuhan perekonomian kita mengalami hal yangenggembirakan yaitu bangun nah jokowi janji nyatanya ini bisa atas simpulkan dia asal buat janji ketika tidak tercapai alasan ekonomi makro
2042,netral,prabowo ekonomi republik indonesia salah arah karena salah presidenpresiden sebelum jokowi
2043,netral,prabowo ekonomi republik indonesia salah arah karena cacat presidenpresiden berasal jokowi
2044,positif,menang total debat terlihat jelas dalam debat terakhir jokowi sangat menguasai jalannya debat dimana beliau tegaskan kepada lawanya tentang ekonomi makro dan mikro
2045,positif,menang genap beranggarlidah terlihat jelas dalam beranggarlidah kebelakang jokowi sangat larang jalannya beranggarlidah dimana beliau tegaskan kepada lawanya dari ekonomi makro dan mikro
2046,negatif,ketika seorang presiden menganggap mainan bocah sebagai solusi ekonomi nasional waktu anda habis jokowi
2047,negatif,kala seorang daftarpresidenamerikaserikat menganggap mainan bocah sebagai solusi ekonomi dalamnegeri waktu anda bakda jokowi
2048,netral,prabowosandiaga janji tak ambil gaji karena sudah mampu secara ekonomi
2049,netral,prabowosandiaga janji tak ambil gaji karena pernah berdaya secara ekonomi
2050,positif,menang total debat jokowi juga ingin memasukan digital ekonomi melalui anak muda kita sudah mengembangkan teknologi dan digabungkan dengan hasil petani pertanian maupun perikanan untuk lebih luas menjual kepada konsumen
2051,positif,larang total debat jokowi agak ingin memasukan digital ekonomi melalui anak muda kita pernah bertahan teknologi dan digabungkan dengan aksi petani bumi maupun perikanan untuk lebih luas menjual kepada konsumen
2052,positif,terima kasih bapak jokowi pimpin kami satu periode lagi untuk indonesia bartambah maju coblos jokowi amin aku cinta indonesia nkri pancasila harga mati
2053,positif,berlaku gemar bapak jokowi bimbing kami satu periode lagi untuk indonesia bartambah kedepan coblos jokowi amenamon aku cinta indonesia nkri pancasila harga mati
2054,negatif,ngajarin ekonomi mikro dan makro ke raja bisnis mereka lupa bahwa bapak prabowo dan bang sandi pengusaha top
2055,negatif,ngajarin ekonomi mikro dan makro ke beraja bisnis menjadwalkan lupa bahwa bapak prabowo dan bang sandi pengusaha top
2056,netral,namun prabowo justru menilai kondisi tersebut bukan kesalahan jokowi sebagai presiden saat ini tapi kesalahan dari presidenpresiden sebelumnya debat capres prabowo salahkan presiden sebelum jokowi terkait kondisi ekonomi lewat serujinews
2057,netral,dulu prabowo justru berukuran kondisi tersebut belum kesalahan jokowi kayak daftarpresidenamerikaserikat saat ini meskipun kekeliruan dari presidenpresiden sebelumnya debat capres prabowo salahkan daftarpresidenamerikaserikat berasal jokowi berhubungan kondisi ekonomi lambat serujinews
2058,positif,jokowi memperbaiki ekonomi indonesia raya si sandi masih bergelut dengan ekonomi bu mia beda kelas bangaatt
2059,positif,jokowi membarui ekonomi indonesia raya si sandi baru beradu dengan ekonomi dame mia beda belajar bangaatt
2060,netral,ogah ambil gaji presiden intip harta kekayaan prabowosandiaga besaran penghasilan republik indonesia
2061,netral,enggan ambil gaji daftarpresidenamerikaserikat intip ciri kekayaan prabowosandiaga besaran penghasilan republik indonesia
2062,netral,prabowosandi janji tak ambil gaji jika menang pilpres
2063,netral,prabowosandi janji belum ambil gaji jika menang pilpres
2064,positif,esport lagi buming sudah jadi hobi dan dipertandingkan dibanyak negara bahkan asian games dan asean games dan itu pertanyaan millenial banget lu bicara pemerataan kesejahteraan calon bagian dari elite gaji karyawannya terkatung jokowi sudah mempraktekkan pertanyaan
2065,positif,esport lagi buming sudah begini hobi dan dipertandingkan dibanyak keadaan bahkan asian games dan asean games dan itu penyelidikan millenial banget lu bicara pemerataan kesejahteraan bakal bagian dari elite gaji karyawannya terkatung jokowi pernah mempraktekkan penyelidikan
2066,positif,secara garis besar jokowi bertanya ekonomi digital di dalamnya ada bisnis games pembuat game dan pemain game kalau lbh simplenya anda pasti sering buka playstore dan ekonomi digital lainnya masih banyak bapak jokowi hnya mnyebut salah satunya saja
2067,positif,secara baris besar jokowi bertanya ekonomi digital di dalamnya ada bisnis games pembuat game dan aktor game kalau lbh simplenya anda pasti sering buka playstore dan ekonomi digital lainnya masih banyak bapak jokowi hnya mnyebut cacat satunya saja
2068,negatif,santun kalo pertumbuhan ekonomi buat apa
2069,negatif,santun kalo pertumbuhan ekonomi berbuat apa
2070,positif,tidak penting soal kita akan lapar penting bagaimana pemerintah menjamin harga bahan baku dippasaran
2071,positif,belum penting soal kita akan lapar menonjol bagaimana pemerintah menjamin harga bahan baku dippasaran
2072,negatif,gaji sepeser tak diambil hanya ambil untuk balik modal dan bayar hutang prabowo t saja ya keuntungam sekian t wooooii lelembut kami rakyat indonesia tidak sebodoh pendukungmu juta umat itu
2073,negatif,gaji sepeser belum diambil cuma ambil untuk balik menyimulasikan dan bayar berutang prabowo t baru ya keuntungam sekian t wooooii lelembut kami awam indonesia belum sebodoh pendukungmu juta kalangan itu
2074,negatif,debat ke prabowo mau belajar ekonomi ke tiongkok lupa kalau kampret benci china author mora sifudan di debat caprescawapres malam ini prabowo mengusulkan agar indonesia
2075,negatif,debat ke prabowo beranganangan belajar ekonomi ke tiongkok lupa kalau kampret benci china author mora sifudan di debat caprescawapres malam ini prabowo meminang agar indonesia
2076,positif,jika mau harga bahan pokok terjangkau tenaga medis pasien di perbaiki kesejahteraan guru honorer mudah lapangan kerja maka tusuk prabowo sandiuno its time we have a president who is proud to stand up for people debat great campaign of prabowo
2077,positif,jika mau harga bahan flora terjangkau tenaga medis pasien di perbaiki kesejahteraan guru honorer mudah lapangan bekerja maka tusuk prabowo sandiuno its time we have a president who is proud to stand up for people beranggarlidah great campaign of prabowo
2078,positif,
2079,positif,
2080,positif,saya bukan mengatakan itu bukan ekonomi makro bos tapi jangan jadikan itu sebagai alasan nyatanya pertumbuhan perekonomian kita cuma kok terendah ya itu memang ekonomi makro nah jokowi sudah gagal nih mengelola ekonomi makro ya kan sudah saat nya di ganti
2081,positif,saya belum mengatakan itu bukan ekonomi makro bos tapi jangan jadikan itu kayak alasan nyatanya kemajuan perekonomian kita cuma bulutangkis terendah bahwasanya itu memang ekonomi makro nah jokowi pernah ambrol nih mengelola ekonomi makro ya kan pernah detik nya di ganti
2082,netral,pada debat tadi malam capres nomor urut prabowo sempat menuturkan jika perekonomian indonesia salah arah ditandai dengan mengalirnya kekayaan ke luar negeri temukan kesesuaian pernyataannya berikut ini
2083,netral,atas debat saja malam capres angka urut prabowo sempat berbahaya jika perekonomian indonesia cacat arah ditandai dengan mengalirnya kekayaan di luar negeri temukan kesesuaian pernyataannya berikut ini
2084,negatif,namanya aja wowo menuding sby dibalik semua kesalahan ekonomi indonesia jokowi teguh salahkan sby jangan di dengerlah si wowo itu
2085,negatif,namanya aja wowo melibatkan sby dibalik semua kekeliruan ekonomi indonesia jokowi teguh salahkan sby jangan di dengerlah si wowo itu
2086,negatif,rakyat butuh fundamental ekonomiyaitu pangan sandang dan papanbukan digital model mobile legendtimeout for pencitraan
2087,negatif,awam beranganangan fundamental ekonomiyaitu gizi sandang dan papanbukan digital model mobile legendtimeout for pencitraan
2088,netral,ditanya soal esports oleh jokowi prabowo minta sandiaga jawab idn times jokowi bertanya soal ekonomi digital esport ke prabowo
2089,netral,ditanya bertanya esports oleh jokowi prabowo bermohon sandiaga jawab idn times jokowi bertanya soal ekonomi digital esport ke prabowo
2090,negatif,adegan iconik di debat ke prabowo ekonomi kita terpuruk karena ada elite menguasai dan menikmati kekayaan bangsa ini kyai ma apa bapak termasuk itu prabowo ya saya itu oalahselama ini prabowo lagi ngomongin dirinya sendiri toh hehehe salahkan sby
2091,negatif,adegan iconik atas beranggarlidah ke prabowo ekonomi america terpuruk karena ada elite menguasai dan menikmati kekayaan bangsa ini kyai ma apa bapak termasuk itu prabowo ya saya itu oalahselama ini prabowo lagi ngomongin dirinya belaka toh hehehe salahkan sby
2092,positif,saya percaya karena prabowo sandiuno tlh trbukti mereka bisa hidup mapan terhormat sangkin mapan trhormatnya khidupn mereka gaji pun tak brniat mereka ambil mereka jadi capres bukan untuk mncari kekayaan tapi ingin msyarakt indonesia mapan berhasil sprti mereka keji dan brutal
2093,positif,saya percaya karena prabowo sandiuno tlh trbukti mereka berupaya hidup mapan terhormat sangkin berdiri trhormatnya khidupn mereka gaji bahkan tak brniat menjadwalkan ambil mereka begini capres bukan untuk mncari kekayaan tapi beranganangan msyarakt indonesia mapan berhasil sprti mereka keji dan brutal
2094,negatif,tidak nyambung itu jokowi dia tidak nyimak masalah game online udah dijawab sandiaga uno dan disambung oleh prabowo masalah game online itu cuma hal kecil perlu sekarang ini adalah lapangan pekerjaan meningkatkan kesejahteraan petani dan menurunkan harga kamu tonton lagi rekamany
2095,negatif,belum nyambung itu jokowi dia tidak nyimak masalah game online udah dijawab sandiaga uno dan disambung dengan prabowo masalah game online itu cuma hal kecil harus sekarang ini adalah lapangan pekerjaan bertambah kebajikan pekebun dan menurunkan harga kamu tonton lagi rekamany
2096,negatif,jangan main fitnah gtu donggausah diperlihatkan tangan kaki kalian semua para dungu bergetar takut mendengar pilihan guru kami untuk memilih bapak prabowo kalian kan sudah didukung oleh ratusan orang berpengaruh di indonesiamengapa takut dengan seorang guru ngaji uas
2097,negatif,jangan main fitnah gtu donggausah diperlihatkan tangan kaki kalian keseluruhan para dungu bergempa cemashati belajar pilihan guru kami untuk memilih bapak prabowo kalian kan pernah didukung oleh ratusan bendahidup berpengaruh atas indonesiamengapa cemashati dengan seorang guru ngaji uas
2098,positif,janji manis para pilpres pks menang bebas pajak kendaraan prabowo sandi menang gaji kerja untuk rakyat miskin jokowi menang pengangguran digaji bagaimana kalau mereka di menangkan semua
2099,positif,janji manis loteng pilpres pks larang bebas bergadai kendaraan prabowo sandi larang gaji kerja untuk awam miskin jokowi menang pengangguran digaji bagaimana kalau menjadwalkan atas menangkan keseluruhan
2100,positif,industri sekecil apapun bisa jadi penopang ekonomitidak terbengkalai tapi industri kita masih blum bisa bersaing karna infrastruktur kita tertinggal jauhmakanya adaa prioritas dalam pembangunan tidak akan bisa sekaligussemua bertahap dan hasilnya akan baik
2101,positif,industri sekecil apapun bisa begini penopang ekonomitidak terbengkalai tapi industri america masih blum bisa bersaing karna asas kita bertolakpunggung jauhmakanya adaa prioritas dalam pembangunan belum akan berupaya sekaligussemua bertahap dan hasilnya akan baik
2102,negatif,sayang sekali bapak jokowi tidak membahas ekonomi digital dan kegunaan multifungi dari ektp
2103,negatif,sayang sekali bapak jokowi belum melapiki ekonomi digital dan kegunaan multifungi dari ektp
2104,negatif,adegan iconik di debat ke prabowo ekonomi kita terpuruk karena ada elite menguasai dan menikmati kekayaan bangsa ini kyai ma apa bapak termasuk itu prabowo ya saya itu oalahselama ini prabowo lagi ngomongin dirinya sendiri toh hehehe
2105,negatif,adegan iconik di beranggarlidah ke prabowo ekonomi america terpuruk karena ada elite menguasai dan menikmati kekayaan bangsa ini kyai ma apa bapak termasuk itu prabowo bahwasanya saya itu oalahselama ini prabowo lagi ngomongin dirinya belaka toh hehehe
2106,negatif,kata prabowo harga dari petani naik tapi harga ke konsumen murah pertanyaan saya untuk menutupi kerugian negara didapat uang darimana masak iya prinsip perdagangan beli mahal jual murah sama aja hoaks wkwk tidak ada namanya pedagang beli mahal jual murah hehe
2107,negatif,bercakap prabowo harga dari pekebun bangun tapi harga ke konsumen murah pertanyaan maine untuk melapiki kebinasaan negara didapat uang darimana masak iya alasan perdagangan beli mahal jual murah kayak aja hoaks wkwk belum ada namanya pedagang beli mahal jual murah hehe
2108,positif,soal bermanfaat untuk negara apa ndakurusan nanti penting kalian dapat kerja bagus gaji gede dan pasti happy duit banyak hati happy pasti pikiran kebuka untuk invest tuh duit jadi usaha padat karya buka lap kerja atau sekalian sedekah ke kaum marjinal selamat berjuang
2109,positif,soal bermanfaat untuk keadaan apa ndakurusan nanti penting kalian ada bekerja berguna gaji besar dan pasti happy duit banyak hati happy jelas akal kebuka untuk invest tuh duit jadi eksploit padat karya buka gosok kerja atau sekalian pelawaan di kaum marjinal selamat beradu
2110,positif,bukti keikhlasan mengabdi demi rakyat bangsa dan negara rela mewakafkan jiwa raga harta pikiran tanpa pamrih jgnkan lainrela tidak menerima gaji sebagai presiden dan wapres masyaa allahinilah pemimpin ditunggu slm ini insyaa allah berkahaamiin prabowo sandiuno
2111,positif,bukti keikhlasan mengabdi berendeng awam bangsa dan keadaan rela mewakafkan batin raga ciri akal kosong pamrih jgnkan lainrela tidak menerima gaji sebagai daftarpresidenamerikaserikat dan wapres masyaa allahinilah ketua ditunggu slm ini insyaa allah berkahaamiin prabowo sandiuno
2112,negatif,kalo kata bapak wowo jokowi tidak salah kok salah tu sby soalnya buat arah ekonomi jadi ikut salah salahkan sby
2113,negatif,kalo bercakap bapak wowo jokowi belum cacat bulutangkis cacat tu sby soalnya berbuat arah ekonomi begini berlangsung cacat salahkan sby
2114,negatif,jokowi pinter ngeles sudah gagal bangun perekonomian pakai alasan ekonomi makro bro sekarang masalah nya pertumbuhan perekonomian terendah stuck di kok pakai alasan ekonomi makro emang jaman presiden sebelum nya bukan ekonomi makro
2115,negatif,jokowi pinter ngeles sudah gagal bangkit perekonomian pakai alasan ekonomi makro bro ada gangguan nya kemajuan perekonomian terendah stuck atas kok pakai alasan ekonomi makro emang jaman daftarpresidenamerikaserikat berasal nya belum ekonomi makro
2116,netral,jika menang prabowosandi tak akan ambil gaji mereka
2117,netral,jika menang prabowosandi belum akan ambil gaji menjadwalkan
2118,negatif,strategi cebong gampang meneriaki orang lain palsu bilang orang lain pesimis ketika prabowo sandi optimis dia ngeles ekonomi makro lah apa lah zaman bapak sby berarti bukan ekonomi makro ya listrik murah kok harga sembako murah kok pembangunan juga banyak
2119,negatif,strategi cebong ampang meneriaki bendahidup alternatif palsu bilang bendahidup alternatif pesimis ketika prabowo sandi optimis dia ngeles ekonomi makro lah apa lah zaman bapak sby berarti belum ekonomi makro bahwasanya elektrik banyak kok harga sembako murah kok pembangunan agak banyak
2120,negatif,bapak prabowo aja bilang kehancuran ekonomi gara pemimpin terdahulu ya hitung aja proporsional masing pemimpin terdahulu berkuasa berapa lama ya orde baru sekarang lu minta order baru lagi mimpin sehat kaw bambanggg
2121,negatif,bapak prabowo aja bilang kehancuran ekonomi gara ketua terdahulu ya hitung aja proporsional masing pemimpin terdahulu berkuasa berapa lama bahwasanya arahan baru sekarang lu bermohon order baru lagi mimpin sehat kaw bambanggg
2122,negatif,udah miskin mentalmiskin hartamiskin harga dirimiskin ilmu mati ajalah kampret tuh wkwk
2123,negatif,udah miskin mentalmiskin hartamiskin harga dirimiskin ilmu mati ajalah kampret tuh wkwk
2124,negatif,namanya aja wowo salah bowo malah mengatakan pembangunan ekonomi indonesia salah arah tak terlepas dari andil presidenpresiden sebelum jokowi jokowi tasyashee salahkan sby jangan di dengerlah si wowo itu
